item_id_a,item_id_b,name_a,name_b,brand_a,brand_b,size_a,size_b,pl_a,pl_b,composite,stratum,label,reason,judge
2085425,114374,Listerine Totalcare Freshmint 1l W/$1irc,"Listerine Mouthwash, Antiseptic, Freshburst",listerine totalcare,listerine,1l,1l,False,False,0.796908954907575,high,0,"Brand class and size match (1L, national), but flavor/variant differs: Totalcare Freshmint vs Antiseptic Freshburst.",gpt-5-nano
2387517,97247,"(6 pack) Peet's Coffee Luminosa Breakfast Blend Premium Light Roast Ground Coffee, Arabica, 10.5 oz","Peet's Coffee Coffee, Ground, Dark Roast, Sumatra",peet s coffee,peet s coffee,10.5oz,10.5oz,False,False,0.8483323237513372,high,0,"Same brand and 10.5 oz, but different roast/variant (Luminosa Breakfast Blend Light Roast vs Dark Roast Sumatra).",gpt-5-nano
1928061,953569,"Hamburger Helper Tomato Basil Macaroni, 2 oz Microwave Cup, Shelf Stable (Dried)","Hamburger Helper Macaroni, Cheeseburger",hamburger helper,hamburger helper,2oz,2oz,False,False,0.8404293555500841,high,0,"Same brand and size, but different flavor/product variant: Tomato Basil Macaroni vs Cheeseburger.",gpt-5-nano
2271105,1884021,"vitafusion Power Plus Mens Multivitamin Gummies, 100% Daily Value or More of 10 Nutrients, 90 Count",Vitafusion Women's Sugar Free Daily Multivitamin,vitafusion,vitafusion,90ct,90ct,False,False,0.8072495617486531,high,0,"Same brand and 90ct, but different product variant (Men's vs Women's) and likely different formula.",gpt-5-nano
1924562,96173,"KIND Gluten Free Caramel Almond & Sea Salt Snack Bars, Value Pack, 1.4 oz, 12 Count Box",Kind Caramel Almond & Sea Salt Bar,kind gluten,kind,1.4oz,1.4oz,False,False,0.8059479403509842,high,0,"While brand class and flavor match (KIND caramel almond & sea salt, 1.4 oz), Store A is a 12-count value pack and Store B appears to be a single bar; not the same size/count configuration.",gpt-5-nano
2774576,97922,"Fanta Crimson Sour Cherry Soda Pop Bottle, 20 fl oz","Fanta Soda, Grape Flavored",fanta crimson,fanta,20fl_oz,20fl_oz,False,False,0.798753192992804,high,0,"Same brand class and size, but different flavor variants (Crimson Sour Cherry vs Grape).",gpt-5-nano
2266640,90931,"Barefoot Fruitscato Peach Moscato Rose Wine, 750mL Bottle, 7.5% ABV",Barefoot Bubbly Moscato Spumante California Sparkling Wine,barefoot,barefoot,750ml,750ml,False,False,0.8475443675892296,high,0,"Same brand class and size, but different product/variant: Fruitscato Peach Moscato Rose Wine vs Bubbly Moscato Spumante sparkling wine.",gpt-5-nano
2111246,952485,"(2 pack) Starburst Favereds Minis Fruit Chewy Candy Grab N Go, 8 oz Bag",Starburst Mini Original Fruit Chews Grab n Go Size,starburst favereds,starburst,8oz,8oz,False,False,0.8320174396386544,high,0,Flavor/variant differs: 'Favereds Minis Fruit Chewy' vs 'Mini Original Fruit Chews' (not the same Starburst variant); size and brand-class match.,gpt-5-nano
1938966,111493,"Dove Limited Edition Holiday Treats Antiperspirant Deodorant Stick Spiced Chai Latte, 2.6 oz",Dove Advanced Care Antiperspirant Deodorant Stick Shea Butter,dove limited,dove,2.6oz,2.6oz,False,False,0.8209364607377394,high,0,"Same brand class and size (2.6 oz), but different variant/product line (Limited Edition Holiday Treats Spiced Chai Latte vs Advanced Care Shea Butter).",gpt-5-nano
1939139,107416,"Dove Aluminum Free Deodorant for Women Cucumber and Green Tea, 2.6 oz","Dove Antiperspirant Deodorant, Powder",dove aluminum,dove,2.6oz,2.6oz,False,False,0.7835155983393356,high,0,"Same brand class and size, but different product variant/flavor (cucumber & green tea vs unspecified powder).",gpt-5-nano
2112004,90613,Concha Y Toro Merlot 750 ml Dry Red Chilean Wine - 12.5% Alcohol,Concha y Toro Casillero del Diablo Cabernet Sauvignon,concha y toro,concha y,750ml,750ml,False,False,0.8200187647241783,high,0,"Same brand and 750ml, but different wine type/variant: Merlot vs Cabernet Sauvignon.",gpt-5-nano
2071052,95623,"(2 pack) Glutino Gluten Free Vanilla Crème Flavored Sandwich Cookies, 10.5 oz.",Glutino Vanilla Creme Sandwich Cookies,glutino gluten,glutino,10.5oz,10.5oz,False,False,0.8358924435143532,high,1,"Same brand (national), same product type (vanilla crème flavored sandwich cookies), same variant, and same total size (10.5 oz); 2-pack packaging doesn’t change the listed size.",gpt-5-nano
2062420,1864028,Clearblue Early Detection Pregnancy Test 3 Count,Clearblue Triple Assurance Pregnancy Test Kit,clearblue early,clearblue,3ct,3ct,False,False,0.8366552289070444,high,0,"Same brand class and size, but different product variants: Early Detection vs Triple Assurance.",gpt-5-nano
1950407,953570,"(2 pack) Nissin Foods Hot & Spicy Fire Wok Stir Fry Asian Noodles, Molten Chili Chicken Flavor, 4.37 oz Bowl, Shelf-Stable","Nissin Fire Wok Stir Fry Asian Noodle in Sauce, Volcanic Mongolian Beef Flavor, Hot & Spicy",nissin foods,nissin,4.37oz,4.37oz,False,False,0.841619231038452,high,0,"Nissin products match on brand class and size, but flavors differ: 'Molten Chili Chicken' vs 'Volcanic Mongolian Beef'",gpt-5-nano
1920106,949062,"Mr. Clean All Purpose Cleaner, Cleaning Liquid, Spiced Harvest, 41 fl oz","Mr. Clean Antibacterial All Purpose Cleaner, Cleaning Liquid, Lemon",mr clean,mr clean,41fl_oz,41fl_oz,False,False,0.8389700765719281,high,0,"Same brand/size but different scent/variant (Spiced Harvest vs Lemon), so not interchangeable.",gpt-5-nano
2258356,95248,"Green Giant Simply Steam Garden Vegetable Medley, 10 oz Bag (Frozen Vegetables)",Green Giant Cauliflower Medley Riced Veggies,green giant,green giant,10oz,10oz,False,False,0.8294632980631106,high,0,"Same brand and 10 oz size, but different product/variant: 'Garden Vegetable Medley' vs 'Cauliflower Medley'.",gpt-5-nano
2077939,100009,"Polar Zero Calorie Blackberry Mango Sparkling Seltzer Water, 12 fl oz, 8 Pack Cans",Polar Premium Blackberry Mango Seltzer,polar zero,polar,12fl_oz,12fl_oz,False,False,0.8078484627076158,high,0,Different product size/pack: A is an 8-pack (8x12 fl oz) while B appears to be a single 12 fl oz can; other attributes are similar.,gpt-5-nano
2258603,1086995,"HARIBO Happy Chicks Easter Gummies Assorted Fruit Flavor Chick Shaped Gummy Candy, 4oz, Share Size Peg Bag","Haribo Gummi Candy, Happy Hoppers, Share Size",haribo,haribo,4oz,4oz,False,False,0.8350795566557987,high,0,"Although brand class and 4oz match, product/variant differs (Happy Chicks Easter gummies assorted fruit vs Happy Hoppers share size).",gpt-5-nano
2064416,950043,"OFF! Clean Feel Picaridin Mosquito Repellent Spritz, Fragrance Free Bug Spray, 4 oz","OFF! FamilyCare Mosquito Repellent Smooth & Dry Non-Greasy Spray, 4 oz",off clean,off,4oz,4oz,False,False,0.8113815548845031,high,0,"Same brand class and size, but different product variant/formulation (Clean Feel Fragrance Free vs FamilyCare Smooth & Dry).",gpt-5-nano
1940235,92415,"Daisy Cottage Cheese with Blueberry, 4% Milkfat, 6 oz Cup (Refrigerated)  14g of Protein per Serving",Daisy 4% Milkfat with Strawberries Cottage Cheese,daisy cottage,daisy,6oz,6oz,False,False,0.8140366878014946,high,0,Different flavor/variant: Blueberry vs Strawberries (other fields match).,gpt-5-nano
2066212,1726375,(2 pack) Tasty Bite Coconut Squash Dal 10oz - Creamy coconut squash curry,Tasty Bite Organic Coconut Chickpea & Turmeric Curry 10oz - Creamy chickpea turmeric curry,tasty bite,tasty bite,10oz,10oz,False,False,0.7971738754443746,high,0,"Same brand class and 10oz size, but different product variant/flavor (coconut squash dal vs organic coconut chickpea & turmeric curry).",gpt-5-nano
1917010,106742,"Sure Anti-Perspirant Deodorant Spray, Unscented, Women, 6 oz",Sure 24H Protection Unscented Antiperspirant & Deodorant,sure anti perspirant,sure,6oz,6oz,False,False,0.8093213381641859,high,1,"Both are Sure (national brand), anti-perspirant/deodorant spray, unscented, 6 oz; private-label status matches.",gpt-5-nano
2101133,107026,"First Response Comfort Sure Design, Curved Pregnancy Test 3 Ea (Pack of 2)","First Response Pregnancy Tests, Early Result",first response,first response,3each,3each,False,False,0.8337285501673806,high,0,"Pack/format differs: A is a specific 'Comfort Sure Design, Curved' 3 ea pack of 2, while B is unspecified single pack 'Early Result'.",gpt-5-nano
1935346,113899,"Febreze Air Mist Odor-Fighting Air Freshener Cozy Campfire, 8.8 oz. Aerosol Can","Febreze Air Odor-Fighting Air Freshener, Downy April Fresh Scent",febreze air,febreze,8.8oz,8.8oz,False,False,0.8395761286109723,high,0,"Same brand class and size (8.8 oz), but different fragrance/variant: 'Cozy Campfire' vs 'Downy April Fresh'.",gpt-5-nano
2076764,1084432,"PEZ Candy Favorites Assortment, 1 Candy Dispenser Plus 3 Rolls Assorted Fruit Candy, 1 Count, 0.87 oz","Pez Candy & Dispenser, Pokemon",pez candy,pez,0.87oz,0.87oz,False,False,0.836690635283676,high,0,"Same brand class and size, but different product/variant (Favorites Assortment with dispenser plus rolls of fruit candy vs Pez Candy & Dispenser Pokemon).",gpt-5-nano
2076259,114655,"Oral‑B Floss, Glide Ultra Deep Clean Floss Picks 75 Count","Oral-B Glide Dental Floss Picks with Scope Outlast, Mint",oral b floss,oral b,75ct,75ct,False,False,0.8258928568943757,high,0,"Floss pick variants differ: A is 'Glide Ultra Deep Clean' while B is 'Glide ... Scope Outlast, Mint'; brand class and size match but flavor/variant does not.",gpt-5-nano
2057614,115536,"OPTI-FREE Replenish Disinfecting Contact Lens Solution for Daily Contact Lens Cleaning Use, 10 fl oz","Opti-Free Replenish Multi-Purpose Disinfecting Solution, Enhanced Comfort",opti free replenish,opti free,10fl_oz,10fl_oz,False,False,0.8416246761852124,high,1,"Same brand (national), same product (Opti-Free Replenish contact lens solution), same size (10 fl oz) and both non–private label; flavor/variant corresponds to the same Replenish formulation.",gpt-5-nano
1930066,952214,"Great Value Italian Style Panko Bread Crumbs, 8 oz",Wegmans Seasoned Panko Bread Crumbs,great value,wegmans,8oz,8oz,True,True,0.7983229478382488,high,0,"Both are private-label 8 oz panko crumbs, but A is explicitly 'Italian Style' while B is 'Seasoned'—flavor/variant not clearly the same.",gpt-5-nano
2071512,1170890,"Zoup! Good, Really Good, Portobello Mushroom Bisque Soup, Shelf-Stable, 16 oz",Zoup! Portabella Mushroom Bisque,zoup good,zoup,16oz,16oz,False,False,0.8272973430642026,high,1,"Same national brand (Zoup!), same product type (mushroom bisque soup), same size 16 oz; differing wording about flavor/packaging is consistent.",gpt-5-nano
1927101,1854365,"Hidden Valley Pickle Ranch Dipping Sauce Topping and Dressing, 20 fl oz Easy Squeeze Bottle","Hidden Valley The Original Ranch Night Condiment & Dressing, Garlic Ranch",hidden valley,hidden valley,20fl_oz,20fl_oz,False,False,0.8485376298952068,high,0,"Same brand class and size, but different ranch variant/flavor (Pickle Ranch vs Garlic Ranch).",gpt-5-nano
284366,97374,"Knorr Shelf Stable Cubes Shrimp Bouillon, 3.1 oz, 8 Pack Box","Knorr Tomato Bouillon, Cubes",knorr shelf,knorr,3.1oz,3.1oz,False,False,0.8133157426245393,high,0,Different product/variant: A is shrimp bouillon cubes (8-pack box) while B is tomato bouillon cubes; flavor/type mismatch.,gpt-5-nano
2092207,113513,"Mrs. Meyer's Liquid Dish Soap, Biodegradable Formula, Basil, 16 fl. oz - Pack of 6","Mrs. Meyer's Clean Day Dish Soap, Lavender Scent",mrs meyer s,mrs meyer s,16fl_oz,16fl_oz,False,False,0.8376262609595082,high,0,"Same brand and size, but different product variant/scent (Basil vs Lavender), so not interchangeable.",gpt-5-nano
1912068,93902,"Daring Plant-Based Frozen Original Chicken Breast Pieces, Vegan, 8 oz, 27 Ct","Daring Plant Chicken Pieces, Original",daring plant based,daring,8oz,8oz,False,False,0.8301157808480542,high,1,"Same brand and private-label status, same product type (plant-based chicken pieces) and flavor (Original), same size (8 oz).",gpt-5-nano
1915761,1087329,"Tic Tac, Sprite Lemon-Lime-Flavored, On-The-Go Refreshment, 3.4 oz","Tic Tac Mints, Orange",tic tac,tic tac,3.4oz,3.4oz,False,False,0.8399714554059157,high,0,"Same brand and size, but different flavor/product variant (Sprite Lemon-Lime vs Orange).",gpt-5-nano
1913757,114077,"Vicks Vapo Rub Topical Chest Rub and Analgesic Ointment, Cough Medicine for Cough Relief, 3.53 Oz","Vicks Vaporizing Decongestant Topical Chest Rub & Analgesic Ointment, Over-the-Counter Medicine",vicks vapo,vicks,3.53oz,3.53oz,False,False,0.8309489597950717,high,1,"Same brand (Vicks, national), same product type (topical chest rub/analgesic ointment), same size (3.53 oz); names indicate same variant despite differing wording (cough/decongestant).",gpt-5-nano
2067289,101957,"Goya Jasmine Rice, 20 lb Bag","Goya Rice, Enriched, Medium Grain",goya jasmine,goya,20lb,20lb,False,False,0.7864686645267418,high,0,A specifies jasmine rice variety; B is enriched medium grain rice—different product variants/flavors.,gpt-5-nano
1932777,108268,"Gerber Stage 3 Baby Food Snacks, Banana Vanilla Yogurt Melts, Baby Led Feeding 1 oz",Gerber Crawler (8+ Months) Banana Vanilla Yogurt Melts,gerber stage,gerber,1oz,1oz,False,False,0.8440036340652963,high,0,Different Gerber stage/product type (Stage 3 baby food snacks vs Crawler 8+ months); not the same variant despite same size and brand class.,gpt-5-nano
1914871,95363,"Twix Caramel Vanilla Milk Chocolate Ice Cream Bars, 11.58 fl oz, 6 Pack",Twix Ice Cream Bars Vanilla Caramel Chocolatey Cookie Dessert Bar Individually Wrapped,twix caramel,twix,11.58fl_oz,11.58fl_oz,False,False,0.8369475265340427,high,0,Flavor/variant order differs: A is 'Caramel Vanilla' while B is 'Vanilla Caramel' (not clearly the same specified variant); size and brand class match otherwise.,gpt-5-nano
1925204,108031,"Just For Men Control GX Grey Reducing Shampoo, Gradual Hair Color with Keratin for Stronger Thicker and Healthier Hair, 4 fl oz - Pack of 1 (Packaging May Vary)","Just For Men Control GX Haircolour Shampoo, Grey-Reducing",just for,just for men,4fl_oz,4fl_oz,False,False,0.8376876909494728,high,1,"Same brand class (national), same product type (Just For Men Control GX grey-reducing shampoo/colour), same variant (Control GX Grey Reducing) and same size (4 fl oz); pack formatting differs but size per unit matches.",gpt-5-nano
1949903,103828,"(5 pack) Great Value Maraschino Cherries, 16 oz",Wegmans Maraschino Cherries With Stems,great value,wegmans,16oz,16oz,True,True,0.7800755039291392,high,0,"Different product variant: A is a (5 pack) Great Value maraschino cherries, while B is Wegmans maraschino cherries with stems; size matches but variant/pack format differs.",gpt-5-nano
2081622,91492,"Kontos, Thin Flatbread, Traditional White, Light, Vegan, 10 Ounces, 6 Count, Shelf Stable","Kontos Flatbread, Greek Lifestyle",kontos,kontos,10oz,10oz,False,False,0.8102564493688909,high,0,"Same brand and size (10oz) but different product/variant: A is traditional white light vegan flatbread (6 count), while B is 'Greek Lifestyle' flatbread.",gpt-5-nano
1921275,97900,"McCormick Salad Supreme Seasoning, 4.34 oz Bottle",McCormick PERFECT PINCH Gluten Free Salad Supreme Seasoning,mccormick salad,mccormick,4.34oz,4.34oz,False,False,0.8361029281229877,high,0,"Same brand class, size, and product type, but different named variant (Salad Supreme vs Perfect Pinch Gluten Free).",gpt-5-nano
1930022,92952,"Great Value Lactose Free Low-fat Milk, Half Gallon, 64 fl oz","Wegmans Milk, Lactose Free, 1% Low Fat",great value,wegmans,64fl_oz,64fl_oz,True,True,0.7800455591851401,high,0,"Private-label class matches, but product variant differs: one is 'low-fat' (likely 2%) while the other is specifically '1%' low fat.",gpt-5-nano
1915809,91410,"Thomas' Keto Plain Bagel Thins, 8 count, Bagels, 13 oz Bag","Thomas' Bagel Thins Plain Pre-sliced Bagel Thin, 8 count, 13 oz",thomas keto,thomas,13oz,13oz,False,False,0.8498497135260384,high,1,"Same brand (national), same product type (bagel thins), same variant (plain), and same size (13 oz, 8 count).",gpt-5-nano
1939949,112814,"Degree Long Lasting Men's Deodorant Stick Twin Pack, Arctic Edge, 3 oz","Degree Deodorant, Arctic Edge",degree long,degree,3oz,3oz,False,False,0.8409864500438873,high,1,"Same brand class (national), same product type (men's deodorant), same variant (Arctic Edge), and same size (3 oz) for unit equivalence; twin-pack is acceptable when per-unit size matches.",gpt-5-nano
2052019,103446,"(2 pack) Solo Gluten-Free Almond Paste, Baking Mix Box 8 oz","Solo Almond Paste, Pure",solo gluten free,solo,8oz,8oz,False,False,0.7853421852906464,high,0,"Product names indicate different forms/contents: A is a (2 pack) gluten-free almond paste/baking mix box (and explicitly “2 pack”), while B is single “Pure” almond paste; size agreement alone (8 oz) is insufficient to confirm interchangeability.",gpt-5-nano
2077491,1087329,"(4 pack) Tic Tac, Sprite Lemon-Lime-Flavored, On-The-Go Refreshment, 3.4 oz","Tic Tac Mints, Orange",tic tac,tic tac,3.4oz,3.4oz,False,False,0.835488211506187,high,0,"Same brand and 3.4 oz, but different flavor/product variant (Sprite Lemon-Lime multi-pack vs Orange mints).",gpt-5-nano
1951063,96939,"(2 pack) Goya Cannellini Beans (Alubias), 16 oz",GOYA Pinto Beans,goya cannellini,goya,16oz,16oz,False,False,0.7867986913658671,high,0,Different product type/variety: cannellini beans vs pinto beans (brand class and size match).,gpt-5-nano
1927693,110656,"Head and Shoulders Bare Pure Clean Dandruff Shampoo, Anti-Dandruff Treatment, 13.5 FL oz","Head & Shoulders Bare Pure Clean Dandruff Shampoo, Anti-Dandruff Treatment",head and,head & shoulders,13.5fl_oz,13.5fl_oz,False,False,0.803380596165875,high,1,"Same national brand (Head & Shoulders), same product (Bare Pure Clean Dandruff anti-dandruff shampoo), same size (13.5 fl oz); naming punctuation differs only.",gpt-5-nano
1940386,101279,"Crunchmaster Avocado Toast Cracker, Salt & Pepper, Gluten Free Cracker, 3.54 oz.",Crunchmaster Salt & Pepper Rice Crackers,crunchmaster avocado,crunchmaster,3.54oz,3.54oz,False,False,0.8002485325701834,high,0,Product type/variant mismatch: A is “Avocado Toast Cracker” while B is “Salt & Pepper Rice Crackers” (different cracker type) despite same size and brand-class.,gpt-5-nano
1937882,114956,"Edge Cedarwood & Shea Butter Men's Shave Gel, 7 oz",Edge Shave Gel with Vitamin E,edge cedarwood,edge,7oz,7oz,False,False,0.7817531033775302,high,0,"Different product variant: A is Cedarwood & Shea Butter men's shave gel; B is Edge shave gel with Vitamin E. Size and brand class match, but flavors/variant do not.",gpt-5-nano
2068099,103951,(5 pack) P.A.N. Gluten Free White Corn Meal 35.27 oz,"P.A.N. Corn Meal, White, Pre-Cooked",p a n gluten,p a n,35.27oz,35.27oz,False,False,0.8178023282336229,high,1,"Same brand (national P.A.N., not private label), same product type corn meal (white, pre-cooked), and same size 35.27 oz; 5-pack packaging differs but per-unit size matches.",gpt-5-nano
2065267,1089211,"Evol Fire Grilled Steak Bowl Frozen Meal, 9 oz (Frozen)","Evol. Gluten Free Fire Grilled Steak, Frozen Meal",evol fire,evol,9oz,9oz,False,False,0.8449543703984639,high,1,"Same brand class (national), same product type (frozen grilled steak meal), same variant (Fire), and same size (9 oz).",gpt-5-nano
1937859,1088814,"Edwards Singles Desserts Frozen Key Lime Pie Slices, 6.5 oz 2 Pack","Edwards Pie, Key Lime",edwards singles,edwards,6.5oz,6.5oz,False,False,0.8389560888890393,high,0,"Mismatch in product type/variant: A is frozen key lime pie slices (2-pack), B is Edwards pie key lime (unclear slices/format). Brand class matches and size matches, but item form/pack details don’t clearly match.",gpt-5-nano
1918618,103446,"Solo Gluten-Free Almond Paste, Baking Mix Box 8 oz","Solo Almond Paste, Pure",solo gluten free,solo,8oz,8oz,False,False,0.796193118763071,high,0,"Different product type/variant: A is a gluten-free almond paste baking mix box, while B is pure almond paste.",gpt-5-nano
2091122,107260,"Aveeno Baby Calming Comfort Lavender & Vanilla Bath & Wash, 12 fl. oz","Aveeno Lotion, Stress Relief Moisturizing, Lavender Scented",aveeno baby,aveeno,12fl_oz,12fl_oz,False,False,0.7877512687321075,high,0,"Different product types/variants: Aveeno Baby Calming Comfort Bath & Wash (Lavender & Vanilla) vs Aveeno Stress Relief Moisturizing Lotion (Lavender). Size and brand-class match, but product type/variant differ.",gpt-5-nano
2050256,1088640,"Glade Automatic Spray Refill and Holder Kit, Air Freshener for Home and Bathroom, Pet Fresh Scent, Pet Odor-Fighting, 6.2 oz","Glade Automatic Spray Refill, Air Freshener, Twinkling Pine & Cedar, 6.2 oz",glade automatic,glade,6.2oz,6.2oz,False,False,0.8201962144779553,high,0,"Product names/variants differ: A is 'Pet Fresh' (pet odor-fighting) with a refill and holder kit, while B is 'Twinkling Pine & Cedar' refill only; flavor/scent and kit vs refill differ.",gpt-5-nano
1946702,101332,"Black Rifle Coffee Company Just Black, Medium Roast, Ground Coffee,12 oz","Starbucks Coffee, Ground, Dark Roast, Morning Joe",black rifle,starbucks,12oz,12oz,False,False,0.5691313735215641,ambig,0,Different brands (Black Rifle Coffee Company vs Starbucks) and different roast/variant (Just Black medium vs Dark Roast Morning Joe).,gpt-5-nano
2067419,952106,(3 pack) Iberia Avocado Oil 16.9 fl oz,DeLallo Extra Virgin Avocado Oil,iberia avocado,delallo,16.9fl_oz,16.9fl_oz,False,False,0.6330332391034291,ambig,0,Brand differs (Iberia vs DeLallo); size matches but not same product due to different brand.,gpt-5-nano
2386544,104476,"Pack of 2 - Better Than Bouillon Sauteed Onion, 8 oz","Better Than Bouillon Vegetable Base, Seasoned, Premium",pack of,better than bouillon,8oz,8oz,False,False,0.6386868360163286,ambig,0,"Different product variant/type: A is ""Sauteed Onion"" pack of 2, while B is ""Vegetable Base""; size/brand-class match but flavor/variant differs.",gpt-5-nano
2220187,1476644,Hanhoo Blemish Acne Spot Patch,Neutrogena Sensitive Skin Mini Acne Patch,hanhoo,neutrogena,36ct,36ct,False,False,0.5485463432483546,ambig,0,Different brands (Hanhoo vs Neutrogena) and different product variants (blemish acne spot patch vs sensitive skin mini acne patch).,gpt-5-nano
1943735,953199,"Buffalo Wild Wings Honey BBQ Sauce, 12 fl oz",Frank's RedHot Buffalo Ranch Dip'n Sauce,buffalo wild,frank s redhot,12fl_oz,12fl_oz,False,False,0.5801225338051033,ambig,0,"Different brands and different sauce types/flavors (Honey BBQ sauce vs Buffalo Ranch dip'n sauce), so not interchangeable.",gpt-5-nano
2102594,113925,"Certain Dri Everyday Strength Clinical Antiperspirant Solid Deodorant (3 Pack) Hyperhidrosis Treatment for Men & Women, Morning Fresh, 2.6oz","Secret Clinical Strength Soft Solid Antiperspirant and Deodorant, Active Fresh",certain dri,secret,2.6oz,2.6oz,False,False,0.5959733947385892,ambig,0,"Same size (2.6 oz) and both are national brands, but different product names/variants (Certain Dri morning fresh 3-pack vs Secret clinical strength active fresh), so not interchangeable.",gpt-5-nano
2195406,2034289,"(2 pack) No Sugar Company Vitality Ready to Drink Nutritional Shake, Vanilla Flavor, 4 Count, 11 fl oz","Orgain Organic Nutrition Nutritional Shake, Sweet Vanilla Bean Flavored",no sugar company,orgain,11fl_oz,11fl_oz,False,False,0.5667181421555423,ambig,0,Brand differs (No Sugar Company vs Orgain); also likely different product variants/flavors despite 'vanilla'.,gpt-5-nano
1913092,108333,"Wet Ones Antibacterial Hand Wipes, Lavender Floral Scent, 20 Ct Travel Pouch, 8 Hour Moisturization","Purell Hand Sanitizing Wipes, Clean Refreshing Scent",wet ones,purell,20ct,20ct,False,False,0.5544620408567251,ambig,0,Different brand (Wet Ones vs Purell) and different product identity (antibacterial hand wipes with lavender scent vs hand sanitizing wipes with clean refreshing scent); size matches but other required fields don’t.,gpt-5-nano
957644,2156694,Sun Date Premium  Organic California Medjool Dates 2 lbs. (Pack of 2),Natural Delights Whole Medjool Dates,sun date,natural delights,2lb,2lb,False,False,0.5569643964710118,ambig,0,Different brands (Sun Date vs Natural Delights); brand class matches but brand/name not the same.,gpt-5-nano
2095924,108852,"Essential Elements Apple Cider Vinegar Gummies Dietary Supplement, 60 Count","Trace Minerals Apple Cider Vinegar, 500 mg, Gummies, Strawberry Melon",essential elements,trace minerals,60ct,60ct,False,False,0.579307353368923,ambig,0,Different product types/variants: Essential Elements Apple Cider Vinegar gummies vs Trace Minerals Apple Cider Vinegar gummies with Strawberry Melon flavor; brand class and size match but flavor/variant differs.,gpt-5-nano
2088189,89236,"La Playa Sauvignon Blanc White Wine Chile, 750 ml, Glass Bottle, 13% ABV",Matua Sauvignon Blanc,la playa,matua sauvignon,750ml,750ml,False,False,0.6127748589878926,ambig,0,"Different brand/national products: La Playa vs Matua, so not interchangeable.",gpt-5-nano
2671187,105283,"Allens Popeye Chopped Spinach, 13.5 oz., Can (Pack of 2)",Del Monte Fresh Cut Leaf Spinach,allens popeye,del monte,13.5oz,13.5oz,False,False,0.5402496493823727,ambig,0,Different brands (Allens Popeye vs Del Monte) though both are 13.5 oz chopped/fresh cut leaf spinach; brand mismatch means not the same product.,gpt-5-nano
2272787,90881,"Rancho La Gloria Blueberry Margarita Wine Based Cocktail, 750 ml Bottle, 14% ABV",Santa Rita 120 Sauvignon Blanc,rancho la gloria,santa rita,750ml,750ml,False,False,0.5394737429753383,ambig,0,"Different brand/class and different product type/variant: blueberry margarita wine-based cocktail vs 120 Sauvignon Blanc wine, both 750 ml.",gpt-5-nano
1944378,102597,"Brainiac Fruit Snacks with BrainPack, Sour Apple Flavor, 20 Count","Fruit Roll-Ups Fruit Roll Ups with Tongue Tattoos, Strawberry Blast/Berry Berry Cool, Variety Pack",brainiac fruit,fruit roll ups,20ct,20ct,False,False,0.524224719590106,ambig,0,Brand/product type and flavor/variant differ (Brainiac Fruit Snacks Sour Apple vs Fruit Roll-Ups Tongue Tattoos Variety Pack); sizes match but not otherwise.,gpt-5-nano
2754407,2685545,FBRZ AIR MOUNTAIN 8.1OZ,Febreze Air Mountain Air Fresheners,fbrz air,febreze air,8.1oz,8.1oz,False,False,0.569150416749481,ambig,0,Brand class/product branding differs (FBRZ Air vs Febreze Air) even though size and product type match.,gpt-5-nano
2268505,953665,"Snyder of Berlin Honey Bar-B-Q Potato Chips, Gluten-Free, Party Size, 12.5 oz Bag",Utz Ripples Sour Cream & Onion Potato Chips Party Size,utz,utz,12.5oz,12.5oz,False,False,0.7650860460619656,ambig,0,"Same brand class and size, but different flavor/variety (Honey Bar-B-Q vs Sour Cream & Onion)",gpt-5-nano
2070431,101810,(3 pack) Iberia Acai & Watermelon Aloe Drink with Chia 16.9 fl oz,"Assi Brand Aloe Drink, Aloe",iberia acai,assi brand,16.9fl_oz,16.9fl_oz,False,False,0.5709007434090291,ambig,0,Different brand names (Iberia vs Assi Brand) and different product descriptions/flavors (acai & watermelon aloe drink with chia vs generic aloe drink). Sizes match but other required attributes do not.,gpt-5-nano
2102435,948165,"Majestic Pure Cocoa Massage Oil with Cocoa Butter, Vitamin E & Lavender Oil | Invigorating, Refreshing, and Relaxing |for All Skin Types - Men and Women | 8 Fl Oz","Aura Cacia Body Oil, Aromatherapy, Lavender, Relaxing",majestic pure,aura cacia,8fl_oz,8fl_oz,False,False,0.5606517201315993,ambig,0,Different brand/line (Majestic Pure vs Aura Cacia) for same-size cocoa/lavender body oil; brand-class and product identity not the same.,gpt-5-nano
2117350,1870853,"Red Apple Cheese Just Baked Bacon Cheese, 8oz, Block, Refrigerated",Kraft Swiss Shredded Cheese,red apple cheese,kraft,8oz,8oz,False,False,0.5495104360057044,ambig,0,"Different product type/variant: A is Red Apple Cheese (Just Baked Bacon cheese), while B is Kraft Swiss shredded cheese; brand class/size match but flavor/product differ.",gpt-5-nano
2089261,1715339,Aguadilliana Chicken Longaniza 1lb,"Full Moon Air Dried Dog Food, Free Range Chicken, 16 Ounce",aguadilliana chicken,full moon,1lb,1lb,False,False,0.5190325446441197,ambig,0,Different brands and product types (Aguadilliana longaniza chicken vs Full Moon air dried dog food).,gpt-5-nano
